ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11552404,JB573574,12/27/2018 23:00,008XX W DIVERSEY PKWY,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1933,19,44,6,6,1170313,1918811,2018,1/3/2019 16:09,41.93270898,-87.64952866,"(41.932708981, -87.649528656)",38,"21,190",57,681,25,22,5,31
11548640,JB569605,12/27/2018 22:00,023XX W MADISON ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1223,12,27,28,6,1160808,1899960,2018,1/3/2019 16:09,41.8811831,-87.68498211,"(41.881183104, -87.68498211)",48,"21,184",29,37,46,28,15,75
11548810,JB569771,12/27/2018 18:30,009XX N LARRABEE ST,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,FALSE,FALSE,1823,18,27,8,5,1172180,1906505,2018,1/3/2019 16:09,41.89889965,-87.64303167,"(41.898899647, -87.643031673)",41,"14,926",37,108,46,54,14,51
11548497,JB569412,12/27/2018 17:30,109XX S WESTERN AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,2212,22,19,75,6,1162336,1832145,2018,1/3/2019 16:09,41.69505802,-87.68125996,"(41.695058024, -87.681259958)",33,"22,212",74,314,42,13,9,257
11548374,JB569259,12/27/2018 17:00,030XX N BROADWAY,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1934,19,44,6,6,1171721,1920469,2018,1/3/2019 16:09,41.93722767,-87.64430547,"(41.937227668, -87.644305471)",38,"4,449",57,683,25,22,5,30
11573898,JC125355,12/27/2018 17:00,069XX S LAFAYETTE AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,731,7,6,69,6,,,2018,1/23/2019 11:26,,,,,,,,,,,
11548644,JB569650,12/27/2018 17:00,032XX N CLARK ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1924,19,44,6,6,1169872,1921622,2018,1/3/2019 16:09,41.94043213,-87.65106706,"(41.940432128, -87.651067063)",38,"4,449",57,731,25,22,5,28
11548309,JB569213,12/27/2018 16:11,117XX S MARSHFIELD AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,2234,22,34,75,6,1167518,1826850,2018,1/3/2019 16:09,41.68041843,-87.66243795,"(41.680418426, -87.662437948)",45,"22,212",74,378,22,13,9,263
11548234,JB569169,12/27/2018 16:03,004XX N CLARK ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1175456,1903414,2018,1/3/2019 16:09,41.89034482,-87.63109211,"(41.890344819, -87.631092106)",22,"4,446",37,670,36,55,14,73
11548630,JB569528,12/27/2018 15:50,002XX W RANDOLPH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,42,32,6,1174601,1901265,2018,1/3/2019 16:09,41.884467,-87.63429633,"(41.884466997, -87.634296325)",22,"14,914",38,92,36,46,22,79
11548254,JB569074,12/27/2018 14:45,020XX N MILWAUKEE AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,1431,14,1,22,6,1159682,1913243,2018,1/3/2019 16:09,41.91765602,-87.68875026,"(41.917656022, -87.688750258)",24,"22,535",23,294,41,1,7,184
11548137,JB569077,12/27/2018 14:45,004XX N MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1177356,1903470,2018,1/3/2019 16:09,41.8904556,-87.6241128,"(41.890455604, -87.6241128)",22,"21,182",37,159,36,6,14,74
11548232,JB569040,12/27/2018 14:30,004XX W DIVISION ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1821,18,27,8,6,1173175,1908290,2018,1/3/2019 16:09,41.90377576,-87.63932407,"(41.903775756, -87.639324074)",41,"14,926",37,148,46,54,14,51
11550261,JB569167,12/27/2018 14:14,002XX N MICHIGAN AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1177258,1901852,2018,1/3/2019 16:09,41.88601795,-87.62452178,"(41.886017951, -87.624521781)",22,"14,309",38,580,36,42,22,87
11548321,JB569143,12/27/2018 14:10,007XX E 47TH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,223,2,4,38,6,1182140,1874015,2018,1/3/2019 16:09,41.80951949,-87.60745831,"(41.809519487, -87.607458308)",1,"4,301",4,165,10,36,24,114
11548275,JB569060,12/27/2018 13:56,040XX W FOSTER AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1712,17,39,13,6,1148424,1934247,2018,1/3/2019 16:09,41.97551745,-87.72956922,"(41.97551745, -87.729569215)",28,"21,869",13,748,38,48,1,48
11548341,JB569383,12/27/2018 13:00,0000X W 87TH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,634,6,21,44,6,1176967,1847276,2018,1/10/2019 15:10,41.73626311,-87.62723705,"(41.736263109, -87.627237046)",18,"21,554",40,1,13,59,20,242
11548199,JB568912,12/27/2018 11:38,091XX S COMMERCIAL AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,423,4,10,46,6,1197734,1844871,2018,1/3/2019 16:09,41.72917087,-87.55123535,"(41.729170867, -87.551235346)",47,"21,202",42,510,47,25,19,238
11547955,JB568700,12/27/2018 9:45,047XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,223,2,4,39,6,1182386,1873939,2018,1/3/2019 16:09,41.80930523,-87.60655839,"(41.809305232, -87.606558389)",1,"21,192",5,461,10,10,24,116
11547816,JB568624,12/27/2018 8:35,031XX W MADISON ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1222,12,28,27,6,1155397,1899849,2018,1/3/2019 16:09,41.88098896,-87.70485404,"(41.880988964, -87.704854042)",11,"21,184",28,39,23,28,15,77
11547670,JB568499,12/27/2018 0:33,083XX S HALSTED ST,820,THEFT,$500 AND UNDER,BAR OR TAVERN,FALSE,TRUE,613,6,21,71,6,1172426,1849529,2018,1/3/2019 16:09,41.74254667,-87.64380752,"(41.742546673, -87.643807518)",18,"21,554",70,530,13,59,20,233
11548284,JB569261,12/26/2018 23:08,015XX N CLYBOURN AVE,810,THEFT,OVER $500,GROCERY FOOD STORE,TRUE,FALSE,1822,18,27,8,6,1171167,1910123,2018,1/2/2019 16:18,41.90884995,-87.64664598,"(41.908849952, -87.646645976)",41,"22,620",37,108,46,54,14,199
11547592,JB568422,12/26/2018 21:00,010XX W BELMONT AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1933,19,44,6,6,1168822,1921419,2018,1/2/2019 16:18,41.93989795,-87.65493205,"(41.939897954, -87.654932052)",38,"4,449",57,710,25,22,5,28
11547342,JB568216,12/26/2018 18:35,004XX E ILLINOIS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1179341,1903709,2018,1/2/2019 16:18,41.89106618,-87.61681571,"(41.891066178, -87.616815708)",22,"21,182",37,534,36,6,14,74
11547420,JB568189,12/26/2018 18:25,001XX W 87TH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,622,6,21,44,6,1176589,1847260,2018,1/2/2019 16:18,41.7362277,-87.62862238,"(41.736227704, -87.62862238)",18,"21,554",40,1,13,59,20,236
11548355,JB569389,12/26/2018 18:00,0000X S MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1177316,1900287,2018,1/2/2019 16:18,41.88172219,-87.62435627,"(41.881722193, -87.624356274)",22,"14,311",38,367,36,34,22,93
11547414,JB568230,12/26/2018 18:00,001XX E RANDOLPH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,114,1,42,32,6,1177619,1901296,2018,1/2/2019 16:18,41.88448407,-87.62321302,"(41.884484068, -87.623213022)",22,"14,309",38,580,36,42,22,87
11548635,JB569614,12/26/2018 18:00,055XX W NORTH AVE,880,THEFT,PURSE-SNATCHING,RESTAURANT,FALSE,FALSE,2532,25,37,25,6,1138966,1910083,2018,1/2/2019 16:18,41.90938666,-87.76493935,"(41.909386659, -87.764939346)",4,"22,615",26,596,45,5,6,145
11547180,JB567995,12/26/2018 15:55,008XX N DEWITT PL,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1833,18,2,8,6,1178396,1906479,2018,1/2/2019 16:18,41.89868879,-87.62020163,"(41.898688787, -87.620201629)",22,"21,182",37,233,11,6,14,71
11547300,JB568111,12/26/2018 14:30,0000X S FRANKLIN ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,42,32,6,1174333,1900280,2018,1/2/2019 16:18,41.88177008,-87.63530987,"(41.881770084, -87.635309866)",48,"14,914",38,92,36,46,22,79
11547057,JB567837,12/26/2018 14:04,001XX W VAN BUREN ST,820,THEFT,$500 AND UNDER,RESTAURANT,TRUE,FALSE,122,1,4,32,6,1175470,1898507,2018,1/2/2019 16:18,41.87687941,-87.63118814,"(41.876879414, -87.631188135)",48,"14,913",38,92,10,35,22,79
11547011,JB567798,12/26/2018 13:40,0000X S WABASH AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1176814,1900247,2018,1/2/2019 16:18,41.8816238,-87.62620079,"(41.881623795, -87.626200793)",22,"14,311",38,367,36,34,22,93
11547305,JB568168,12/26/2018 13:00,0000X E OHIO ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1176800,1904214,2018,1/2/2019 16:18,41.89250977,-87.62613215,"(41.89250977, -87.626132152)",22,"21,182",37,626,36,6,14,74
11546928,JB567615,12/26/2018 11:30,033XX N WESTERN AVE,810,THEFT,OVER $500,GROCERY FOOD STORE,FALSE,FALSE,1921,19,47,5,6,1159751,1922187,2018,1/2/2019 16:18,41.94219754,-87.68824952,"(41.94219754, -87.688249516)",13,"21,538",46,615,18,39,5,21
11546836,JB567547,12/26/2018 10:00,047XX N CENTRAL AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1623,16,45,15,6,1138146,1930974,2018,1/10/2019 15:10,41.96672861,-87.76744511,"(41.966728607, -87.767445112)",20,"21,869",15,94,50,48,12,43
11547883,JB568746,12/26/2018 6:17,104XX S EWING AVE,860,THEFT,RETAIL THEFT,RESTAURANT,FALSE,FALSE,432,4,10,52,6,1202167,1836349,2018,1/2/2019 16:18,41.70567417,-87.53528594,"(41.705674165, -87.535285935)",47,"21,202",49,602,47,25,19,247
11546878,JB567378,12/26/2018 5:53,0000X E JACKSON BLVD,850,THEFT,ATTEMPT THEFT,CONVENIENCE STORE,FALSE,FALSE,113,1,42,32,6,1176670,1899009,2018,1/2/2019 16:18,41.87822991,-87.62676698,"(41.878229908, -87.626766976)",22,"14,912",38,367,36,29,22,126
11546688,JB567359,12/26/2018 3:19,014XX W 18TH ST,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1233,12,25,31,5,1167192,1891513,2018,1/2/2019 16:18,41.85786911,-87.66178315,"(41.857869107, -87.661783147)",8,"14,920",33,365,26,43,15,150
11547395,JB568108,12/26/2018 2:38,013XX N MILWAUKEE AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1424,14,1,24,5,1164889,1908833,2018,1/2/2019 16:18,41.9054457,-87.66974495,"(41.905445703, -87.669744954)",24,"21,560",25,481,41,4,7,200
11546597,JB567277,12/25/2018 22:55,042XX W 26TH ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1031,10,22,30,6,1148278,1886377,2018,1/1/2019 16:14,41.84416023,-87.7313416,"(41.844160231, -87.7313416)",14,"21,569",32,205,28,57,21,161
11546493,JB567009,12/25/2018 15:27,025XX N CLYBOURN AVE,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,TRUE,FALSE,1931,19,32,7,5,1163883,1917044,2018,1/10/2019 15:10,41.92799852,-87.67320816,"(41.927998524, -87.673208159)",16,"21,190",68,743,40,16,5,172
11549610,JB566998,12/25/2018 14:38,002XX S STATE ST,860,THEFT,RETAIL THEFT,RESTAURANT,FALSE,FALSE,113,1,42,32,6,1176418,1899146,2018,1/2/2019 16:10,41.87861153,-87.62768812,"(41.878611533, -87.627688116)",22,"14,912",38,367,36,29,22,126
11546204,JB566836,12/25/2018 10:40,058XX S ARCHER AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,811,8,14,56,6,1139878,1868650,2018,1/1/2019 16:14,41.79567197,-87.76260066,"(41.795671974, -87.762600661)",35,"22,268",53,587,8,7,13,131
11550358,JB571410,12/25/2018 0:00,009XX N MICHIGAN AVE,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,1833,18,42,8,5,1177306,1907137,2018,1/2/2019 16:10,41.90051916,-87.62418511,"(41.900519162, -87.624185113)",22,"21,182",37,105,11,6,14,71
11545947,JB566518,12/24/2018 21:26,026XX N ELSTON AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1432,14,1,22,6,1160867,1917657,2018,12/31/2018 16:16,41.92974382,-87.68427378,"(41.929743818, -87.684273777)",24,"22,535",23,240,41,1,7,180
11545895,JB566497,12/24/2018 20:58,068XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,2431,24,49,1,6,1166984,1945439,2018,12/31/2018 16:16,42.00584932,-87.6609944,"(42.005849323, -87.660994398)",3,"21,853",10,267,5,9,11,39
11545908,JB566550,12/24/2018 20:30,0000X W ONTARIO ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1832,18,42,8,6,1175651,1904471,2018,12/31/2018 16:16,41.8932409,-87.63034418,"(41.893240902, -87.630344179)",22,"4,446",37,670,36,55,14,72
11545880,JB566471,12/24/2018 20:20,051XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,934,9,16,61,6,1166541,1870734,2018,12/31/2018 16:16,41.80086334,-87.66476628,"(41.800863342, -87.664766276)",19,"14,924",59,789,2,37,23,128
11547584,JB567369,12/24/2018 20:00,0000X E GARFIELD BLVD,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,225,2,20,40,5,1177359,1868434,2018,12/31/2018 16:16,41.79431418,-87.62516271,"(41.794314175, -87.625162711)",53,"21,559",7,403,4,60,24,111
11545810,JB566402,12/24/2018 18:50,006XX N MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1177327,1904307,2018,12/31/2018 16:16,41.89275303,-87.6241939,"(41.892753031, -87.624193896)",22,"21,182",37,159,36,6,14,74
11545879,JB566351,12/24/2018 17:45,007XX N RUSH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1833,18,42,8,6,1176965,1905511,2018,12/31/2018 16:16,41.89606507,-87.62548688,"(41.896065069, -87.625486884)",22,"21,182",37,626,36,6,14,71
11545743,JB566316,12/24/2018 17:11,026XX N ELSTON AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1432,14,1,22,6,1160867,1917657,2018,12/31/2018 16:16,41.92974382,-87.68427378,"(41.929743818, -87.684273777)",24,"22,535",23,240,41,1,7,180
11545732,JB566338,12/24/2018 17:00,0000X E OHIO ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1176529,1904203,2018,12/31/2018 16:16,41.89248571,-87.62712775,"(41.892485711, -87.627127745)",22,"21,182",37,626,36,6,14,74
11545955,JB566392,12/24/2018 17:00,083XX S STEWART AVE,810,THEFT,OVER $500,GROCERY FOOD STORE,FALSE,FALSE,622,6,21,44,6,1175078,1849610,2018,12/31/2018 16:16,41.74271022,-87.63408818,"(41.742710224, -87.634088181)",18,"21,554",70,529,13,59,20,236
11546138,JB566724,12/24/2018 16:00,038XX S MICHIGAN AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,212,2,3,35,5,1177832,1879475,2018,12/31/2018 16:16,41.82460095,-87.62309366,"(41.824600951, -87.623093657)",12,"4,301",1,446,9,36,24,102
11545669,JB566252,12/24/2018 16:00,023XX W CHICAGO AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1212,12,1,24,6,1160611,1905272,2018,12/31/2018 16:16,41.89576377,-87.68555824,"(41.895763771, -87.685558236)",24,"21,560",25,546,41,28,15,80
11545815,JB566379,12/24/2018 15:30,0000X W WASHINGTON ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1176248,1900824,2018,12/31/2018 16:16,41.8832199,-87.6282617,"(41.883219895, -87.628261697)",22,"14,310",38,92,36,41,22,88
11545622,JB566183,12/24/2018 14:50,0000X N MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1177307,1900569,2018,12/31/2018 16:16,41.88249622,-87.62438077,"(41.88249622, -87.624380767)",22,"14,309",38,580,36,41,22,87
11545595,JB566120,12/24/2018 13:17,006XX W 63RD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,711,7,16,68,6,1173047,1863112,2018,12/31/2018 16:16,41.77980641,-87.6411317,"(41.779806409, -87.641131698)",53,"21,559",66,435,4,11,17,202
11545812,JB566346,12/24/2018 13:15,0000X N LA SALLE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,42,32,6,1175135,1900412,2018,12/31/2018 16:16,41.88211436,-87.63236101,"(41.882114362, -87.632361012)",22,"14,310",38,92,36,41,22,79
11546112,JB566070,12/24/2018 13:13,002XX E ERIE ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1177995,1904828,2018,12/31/2018 16:16,41.8941675,-87.62172476,"(41.894167504, -87.621724757)",22,"21,182",37,158,36,6,14,74
11545637,JB566130,12/24/2018 12:54,030XX N BROADWAY,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1934,19,44,6,6,1171721,1920469,2018,12/31/2018 16:16,41.93722767,-87.64430547,"(41.937227668, -87.644305471)",38,"4,449",57,683,25,22,5,30
11545584,JB566127,12/24/2018 12:00,068XX W GRAND AVE,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,2512,25,36,18,6,1130495,1915205,2018,12/31/2018 16:16,41.9235919,-87.79594075,"(41.9235919, -87.795940753)",39,"4,454",18,136,44,3,6,183
11545507,JB565972,12/24/2018 12:00,010XX W DIVISION ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1822,18,27,8,6,1169314,1908181,2018,12/31/2018 16:16,41.90356149,-87.65350952,"(41.903561493, -87.653509519)",16,"22,620",37,108,46,49,14,199
11545436,JB565920,12/24/2018 10:31,021XX W CERMAK RD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1234,12,25,31,6,1162482,1889383,2018,12/31/2018 16:16,41.85212397,-87.67913125,"(41.852123965, -87.679131253)",8,"14,920",33,4,26,43,21,159
11545431,JB565878,12/24/2018 10:00,060XX N BROADWAY,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2433,24,48,77,6,1167213,1940125,2018,12/31/2018 16:16,41.99126267,-87.66030556,"(41.991262667, -87.660305558)",40,"4,451",76,536,16,14,11,50
11546196,JB566828,12/24/2018 9:00,076XX N PAULINA ST,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,2422,24,49,1,6,1163657,1950582,2018,12/31/2018 16:16,42.02003286,-87.6730888,"(42.020032858, -87.673088799)",3,"21,853",10,340,5,9,11,32
11545312,JB565761,12/24/2018 7:26,0000X E ROOSEVELT RD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,123,1,4,32,6,1176576,1895067,2018,12/31/2018 16:16,41.86741494,-87.62723119,"(41.867414944, -87.627231186)",48,"14,913",34,374,9,35,22,94
11545421,JB565867,12/24/2018 5:40,010XX N ASHLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,1213,12,1,24,5,1165539,1906972,2018,12/31/2018 16:16,41.90032517,-87.66741036,"(41.900325168, -87.667410361)",24,"21,560",25,518,41,4,15,60
11545346,JB565805,12/24/2018 5:29,016XX W NORTH AVE,610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,FALSE,FALSE,1433,14,2,24,5,1165003,1910715,2018,12/31/2018 16:16,41.91060762,-87.66927268,"(41.910607618, -87.669272675)",24,"21,560",25,482,11,4,7,191
11545264,JB565718,12/24/2018 2:20,050XX N CICERO AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1621,16,39,12,5,1143437,1933330,2018,3/17/2019 16:03,41.97309612,-87.74793144,"(41.973096117, -87.747931444)",28,"21,869",14,751,38,48,1,48
11545143,JB565620,12/23/2018 23:55,053XX N BROADWAY,860,THEFT,RETAIL THEFT,RESTAURANT,FALSE,FALSE,2013,20,48,77,6,1167349,1935593,2018,12/30/2018 16:17,41.97882381,-87.65993638,"(41.978823809, -87.659936381)",40,"22,616",76,540,16,15,2,47
11545559,JB566102,12/23/2018 21:54,010XX W LAKE ST,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,TRUE,FALSE,1224,12,27,28,5,1169574,1901628,2018,3/20/2019 16:10,41.88557398,-87.65274542,"(41.885573978, -87.652745422)",41,"14,917",29,63,46,44,15,76
11545561,JB566065,12/23/2018 21:52,027XX N ELSTON AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1432,14,32,22,6,1160187,1918274,2018,12/30/2018 16:17,41.93145101,-87.68675549,"(41.931451005, -87.686755494)",24,"22,535",23,240,40,1,7,180
11545013,JB565442,12/23/2018 19:20,001XX N WABASH AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1176785,1901619,2018,12/30/2018 16:17,41.88538929,-87.62626577,"(41.885389294, -87.626265771)",22,"14,309",38,580,36,42,22,88
11544929,JB545422,12/23/2018 18:30,018XX N CLARK ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1814,18,43,7,6,1174553,1912486,2018,12/30/2018 16:17,41.91525907,-87.63413676,"(41.915259074, -87.634136763)",51,"21,190",68,271,34,16,14,134
11553858,JB565422,12/23/2018 18:30,018XX N CLARK ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1814,18,43,7,6,1174553,1912486,2018,1/10/2019 15:10,41.91525907,-87.63413676,"(41.915259074, -87.634136763)",51,"21,190",68,271,34,16,14,134
11545062,JB565329,12/23/2018 17:00,0000X E ADAMS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,113,1,42,32,6,1177108,1899491,2018,12/30/2018 16:17,41.87954264,-87.62514415,"(41.879542637, -87.625144154)",22,"14,912",38,367,36,34,22,93
11545100,JB565197,12/23/2018 16:01,013XX E 79TH ST,850,THEFT,ATTEMPT THEFT,CONVENIENCE STORE,FALSE,FALSE,411,4,8,45,6,1186404,1852879,2018,12/30/2018 16:17,41.75142065,-87.59248679,"(41.751420646, -87.592486791)",9,"21,546",41,133,35,61,19,224
11544827,JB565228,12/23/2018 16:00,025XX W CERMAK RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1023,10,28,31,6,1159824,1889315,2018,12/30/2018 16:17,41.85199252,-87.68888874,"(41.85199252, -87.688888738)",11,"14,920",32,263,23,43,21,159
11544832,JB565293,12/23/2018 14:40,0000X W RANDOLPH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1176157,1901285,2018,12/30/2018 16:17,41.88448696,-87.62858195,"(41.884486956, -87.628581948)",22,"14,310",38,92,36,41,22,88
11544801,JB565166,12/23/2018 14:20,016XX E 95TH ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,431,4,7,51,6,1188861,1842311,2018,12/30/2018 16:17,41.7223626,-87.58382047,"(41.722362598, -87.58382047)",43,"21,202",48,252,37,25,19,249
11544711,JB565046,12/23/2018 13:15,001XX W WASHINGTON ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,42,32,6,1174864,1900808,2018,12/30/2018 16:17,41.88320708,-87.63334425,"(41.88320708, -87.633344253)",22,"14,310",38,92,36,41,22,79
11544578,JB564965,12/23/2018 12:30,042XX W BELMONT AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1731,17,30,16,6,1147262,1920931,2018,12/30/2018 16:17,41.9389997,-87.73418471,"(41.938999696, -87.734184712)",7,"22,618",22,464,17,21,6,175
11557753,JC105940,12/23/2018 12:00,012XX W OHIO ST,880,THEFT,PURSE-SNATCHING,BAR OR TAVERN,FALSE,FALSE,1215,12,1,24,6,1168062,1904154,2018,1/10/2019 15:16,41.89253827,-87.65822477,"(41.892538272, -87.658224771)",41,"22,620",25,521,41,49,15,78
11544687,JB564938,12/23/2018 10:40,023XX W MADISON ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1223,12,27,28,6,1160808,1899960,2018,12/30/2018 16:17,41.8811831,-87.68498211,"(41.881183104, -87.68498211)",48,"21,184",29,37,46,28,15,75
11544466,JB564776,12/23/2018 9:04,055XX N CLARK ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,2012,20,40,77,6,1165011,1936791,2018,12/30/2018 16:17,41.98216127,-87.66850026,"(41.982161273, -87.668500261)",46,"22,616",76,564,24,15,2,55
11544635,JB564887,12/23/2018 8:30,013XX E 79TH ST,820,THEFT,$500 AND UNDER,CONVENIENCE STORE,FALSE,FALSE,411,4,8,45,6,1186404,1852879,2018,12/30/2018 16:17,41.75142065,-87.59248679,"(41.751420646, -87.592486791)",9,"21,546",41,133,35,61,19,224
11544793,JB564747,12/23/2018 8:07,033XX N CLARK ST,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,FALSE,FALSE,1924,19,44,6,5,1169312,1922535,2018,12/30/2018 16:17,41.94294965,-87.65309861,"(41.942949651, -87.653098613)",38,"4,449",57,731,25,22,5,28
11544445,JB564738,12/23/2018 4:42,002XX N LA SALLE ST,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,122,1,42,32,5,1175092,1901998,2018,12/30/2018 16:17,41.8864674,-87.63247134,"(41.886467402, -87.632471344)",22,"14,309",38,92,36,42,22,79
11544317,JB564644,12/23/2018 1:00,0000X W DIVISION ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1824,18,2,8,6,1175906,1908369,2018,12/30/2018 16:17,41.90393147,-87.62929019,"(41.903931469, -87.629290187)",22,"14,926",37,230,11,54,14,197
11548627,JB569602,12/22/2018 23:00,033XX N HALSTED ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1925,19,44,6,6,1170327,1922606,2018,12/30/2018 16:11,41.94312232,-87.64936594,"(41.943122315, -87.649365938)",38,"4,449",57,731,25,22,5,28
